OBJECTID	NAMOBJ	REMARK	x	y
2023	NA	Puskesmas/Puskesmas Pembantu	127.434452786	1.15262727999999
2024	NA	Puskesmas/Puskesmas Pembantu	127.499795799	1.166310318
2025	NA	Puskesmas/Puskesmas Pembantu	127.408175149	1.20903665499998
2026	NA	Puskesmas/Puskesmas Pembantu	127.3379844	0.862756617999992
2027	NA	Puskesmas/Puskesmas Pembantu	127.348202347	0.855390637000028
2028	NA	Puskesmas/Puskesmas Pembantu	127.356272117	0.850356869999985
2029	NA	Puskesmas/Puskesmas Pembantu	127.311399523	0.84569813600001
2030	NA	Puskesmas/Puskesmas Pembantu	127.297205088	0.825055141999997
2031	NA	Puskesmas/Puskesmas Pembantu	127.293735433	0.797324591000006
2032	NA	Puskesmas/Puskesmas Pembantu	127.31867106	0.771364764999987
2033	NA	Puskesmas/Puskesmas Pembantu	127.385893117	0.827208584999994
2034	NA	Puskesmas/Puskesmas Pembantu	127.370041644	0.767866922999985
2035	NA	Puskesmas/Puskesmas Pembantu	127.383628475	0.783255407000013
2036	NA	Puskesmas/Puskesmas Pembantu	127.390013935	0.788901151000005
2037	NA	Puskesmas/Puskesmas Pembantu	127.385189827	0.811092459999998
2038	NA	Puskesmas/Puskesmas Pembantu	127.388789779	0.817777196000009
2039	NA	Puskesmas/Puskesmas Pembantu	127.372788244	0.842079956000021
2040	NA	Puskesmas/Puskesmas Pembantu	127.295206474	0.813831588000028
2041	NA	Puskesmas/Puskesmas Pembantu	127.33684188	0.756359808000013
2042	NA	Puskesmas/Puskesmas Pembantu	127.36822714	0.790583760999994
2043	NA	Puskesmas/Puskesmas Pembantu	127.372862577	0.814017623999973
2044	NA	Puskesmas/Puskesmas Pembantu	127.314635091	0.883265646999973
2045	NA	Puskesmas/Puskesmas Pembantu	127.4195677	0.750657142000023
2046	NA	Puskesmas/Puskesmas Pembantu	127.436773927	0.745978623999974
2047	NA	Puskesmas/Puskesmas Pembantu	127.455467666	0.699716211999998
2048	NA	Puskesmas/Puskesmas Pembantu	127.422730575	0.697281493999981
2049	NA	Puskesmas/Puskesmas Pembantu	127.367797044	0.740066022999997
2050	NA	Puskesmas/Puskesmas Pembantu	127.378436834	0.731993970000019
2051	NA	Puskesmas/Puskesmas Pembantu	127.38628279	0.723450534999984
2052	NA	Puskesmas/Puskesmas Pembantu	127.37931751	0.705785773000002
2053	NA	Puskesmas/Puskesmas Pembantu	127.367819203	0.649322488999985
2054	NA	Puskesmas/Puskesmas Pembantu	127.39874912	0.62353968299999
2055	NA	Puskesmas/Puskesmas Pembantu	127.419249494	0.625653134999993
2056	NA	Puskesmas/Puskesmas Pembantu	127.427929239	0.650824865000004
2057	NA	Puskesmas/Puskesmas Pembantu	127.451228714	0.666821871000025
2058	NA	Puskesmas/Puskesmas Pembantu	127.421372558	0.674246363000009
2059	NA	Puskesmas/Puskesmas Pembantu	127.410018485	0.579662616000007
2060	NA	Puskesmas/Puskesmas Pembantu	127.394392722	0.276027235000015
2061	NA	Puskesmas/Puskesmas Pembantu	127.415716208	0.374387461000026
2062	NA	Puskesmas/Puskesmas Pembantu	127.389180507	0.367048142999977
2063	NA	Puskesmas/Puskesmas Pembantu	127.34545643	0.330269181000006
2064	NA	Puskesmas/Puskesmas Pembantu	127.432985348	0.442852614000003
2065	NA	Puskesmas/Puskesmas Pembantu	127.431969452	0.461281305999989
2066	NA	Puskesmas/Puskesmas Pembantu	127.386213966	0.46543398
2067	NA	Puskesmas/Puskesmas Pembantu	127.387476358	0.444226791000006
2068	NA	Puskesmas/Puskesmas Pembantu	127.398402366	0.434253926999986
2069	NA	Puskesmas/Puskesmas Pembantu	127.407907388	0.0108435129999975
2070	NA	Puskesmas/Puskesmas Pembantu	127.794623861	2.22126128399998
2071	NA	Puskesmas/Puskesmas Pembantu	127.968592964	2.06453196400003
2072	NA	Puskesmas/Puskesmas Pembantu	127.83794968	2.084603351
2073	NA	Puskesmas/Puskesmas Pembantu	127.842439614	2.09207812800003
2074	NA	Puskesmas/Puskesmas Pembantu	127.904191149	2.14094144900002
2075	NA	Puskesmas/Puskesmas Pembantu	127.96137739	2.205513446
2076	NA	Puskesmas/Puskesmas Pembantu	127.978143664	2.184376187
2077	NA	Puskesmas/Puskesmas Pembantu	128.247927686	2.12619609400002
2078	NA	Puskesmas/Puskesmas Pembantu	128.248530126	2.19936369700002
2079	NA	Puskesmas/Puskesmas Pembantu	128.478144466	2.05954422000002
2080	NA	Puskesmas/Puskesmas Pembantu	128.253296697	2.10590759799999
2081	NA	Puskesmas/Puskesmas Pembantu	128.171955049	2.394069962
2082	NA	Puskesmas/Puskesmas Pembantu	128.13626648	2.33936398200001
2083	NA	Puskesmas/Puskesmas Pembantu	128.176988428	2.291443582
2084	NA	Puskesmas/Puskesmas Pembantu	128.294791712	2.42859701100002
2085	NA	Puskesmas/Puskesmas Pembantu	128.607651616	2.19756604700001
2086	NA	Puskesmas/Puskesmas Pembantu	128.585826312	2.161236637
2087	NA	Puskesmas/Puskesmas Pembantu	128.556329057	2.10674422400001
2088	NA	Puskesmas/Puskesmas Pembantu	128.662760282	2.39475917599998
2089	NA	Puskesmas/Puskesmas Pembantu	128.640429812	2.27852686699998
2090	NA	Puskesmas/Puskesmas Pembantu	128.21844903	-0.768442581999977
2091	NA	Puskesmas/Puskesmas Pembantu	128.202885038	-0.763256091000017
2092	NA	Puskesmas/Puskesmas Pembantu	127.643778564	-0.745052840000028
2093	NA	Puskesmas/Puskesmas Pembantu	128.222557448	-0.708130584999992
2094	NA	Puskesmas/Puskesmas Pembantu	127.269848034	-0.664429738000024
2095	NA	Puskesmas/Puskesmas Pembantu	127.264136667	-0.663729581999974
2096	NA	Puskesmas/Puskesmas Pembantu	127.480125638	-0.653554202999999
2097	NA	Puskesmas/Puskesmas Pembantu	127.599678683	-0.628689457999997
2098	NA	Puskesmas/Puskesmas Pembantu	127.39485971	-0.621729743999992
2099	NA	Puskesmas/Puskesmas Pembantu	127.362653768	-0.55876738500001
2100	NA	Puskesmas/Puskesmas Pembantu	127.663199932	-0.51479568100001
2101	NA	Puskesmas/Puskesmas Pembantu	127.92861425	-0.494113363999986
2102	NA	Puskesmas/Puskesmas Pembantu	128.081743438	-0.466780927999991
2103	NA	Puskesmas/Puskesmas Pembantu	128.079847831	-0.463587394000001
2104	NA	Puskesmas/Puskesmas Pembantu	127.659620373	-0.441052544000001
2105	NA	Puskesmas/Puskesmas Pembantu	127.612604953	-0.388304579000021
2106	NA	Puskesmas/Puskesmas Pembantu	127.846481207	-0.358128118000025
2107	NA	Puskesmas/Puskesmas Pembantu	127.134719112	-0.355957476000015
2108	NA	Puskesmas/Puskesmas Pembantu	127.401432007	-0.347846349999998
2109	NA	Puskesmas/Puskesmas Pembantu	127.263555685	-0.347076920000006
2110	NA	Puskesmas/Puskesmas Pembantu	127.564325902	-0.316013208000015
2111	NA	Puskesmas/Puskesmas Pembantu	127.696085784	-0.271294366000006
2112	NA	Puskesmas/Puskesmas Pembantu	127.695235592	-0.105834983000022
2113	NA	Puskesmas/Puskesmas Pembantu	127.698534312	-0.0624735659999942
2114	NA	Puskesmas/Puskesmas Pembantu	127.425774798	-0.0404261259999998
2115	NA	Puskesmas/Puskesmas Pembantu	127.249934018	-0.0255285729999741
2116	NA	Puskesmas/Puskesmas Pembantu	127.698831459	-0.02333600999998
2117	NA	Puskesmas/Puskesmas Pembantu	127.200000866	-0.0218745799999738
2118	Puskesmas Desa Ngaibor	Puskesmas/Puskesmas Pembantu	134.079876675	-6.71624115899999
2119	Puskesmas Pembantu Desa Marfenfen	Puskesmas/Puskesmas Pembantu	134.127369081	-6.586431834
2120	Puskesmas Desa Longgar	Puskesmas/Puskesmas Pembantu	134.674579803	-6.776691035
2121	Puskesmas Pembantu Desa Fatlabata	Puskesmas/Puskesmas Pembantu	134.523994635	-6.52733724000001
2122	Puskesmas Desa Gomogomo	Puskesmas/Puskesmas Pembantu	134.766292184	-6.63261387599999
2123	Puskesmas Desa Mesiang	Puskesmas/Puskesmas Pembantu	134.755174705	-6.63046460700002
2124	Puskesmas Desa Jerol	Puskesmas/Puskesmas Pembantu	134.177241271	-6.48274968300001
2125	Puskesmas Desa Lorang	Puskesmas/Puskesmas Pembantu	134.443082148	-6.28474645400001
2126	Puskesmas Desa Tabarfane	Puskesmas/Puskesmas Pembantu	134.135936018	-6.16997036200002
2127	Puskesmas Desa Benjina	Puskesmas/Puskesmas Pembantu	134.281720329	-6.05261241300002
2128	Puskesmas Desa Maririmar	Puskesmas/Puskesmas Pembantu	134.384678415	-6.02878563199999
2129	Puskesmas Desa Selibatabata	Puskesmas/Puskesmas Pembantu	134.393317278	-6.02014752100001
2130	Puskesmas Desa Kobasel Timur	Puskesmas/Puskesmas Pembantu	134.640442892	-6.45498454199998
2131	Puskesmas Desa Kwarbola	Puskesmas/Puskesmas Pembantu	134.57557424	-6.34505358600001
2132	Puskesmas Desa Kobror	Puskesmas/Puskesmas Pembantu	134.737958342	-6.261176917
2133	Puskesmas Desa Koijabi	Puskesmas/Puskesmas Pembantu	134.74885488	-6.14005404800002
2134	Puskesmas Desa Mariri	Puskesmas/Puskesmas Pembantu	134.872493733	-6.15579302899999
2135	Puskesmas Desa Durjela	Puskesmas/Puskesmas Pembantu	134.190967862	-5.79463492399998
2136	Puskesmas Desa Kobraur	Puskesmas/Puskesmas Pembantu	134.332115962	-5.955272509
2137	Puskesmas Desa Laulau	Puskesmas/Puskesmas Pembantu	134.296715083	-5.92243795100001
2138	Puskesmas Desa Samang	Puskesmas/Puskesmas Pembantu	134.249888197	-5.66540852399999
2139	Puskesmas Desa Ujir	Puskesmas/Puskesmas Pembantu	134.298382851	-5.57882887900001
2140	Puskesmas Desa Godagoda	Puskesmas/Puskesmas Pembantu	134.444812928	-5.566293723
2141	Puskesmas Desa Karaway	Puskesmas/Puskesmas Pembantu	134.73368768	-5.97646418099998
2142	Puskesmas Desa Wakua	Puskesmas/Puskesmas Pembantu	134.518077366	-5.93508566000003
2143	Puskesmas Desa Sewer	Puskesmas/Puskesmas Pembantu	134.771835322	-5.88860584999998
2144	Puskesmas Desa Kumul	Puskesmas/Puskesmas Pembantu	134.79375268	-5.78763940800002
2145	Puskesmas Desa Kobamar	Puskesmas/Puskesmas Pembantu	134.655666037	-5.74205174000002
2146	Puskesmas Desa Langhalau	Puskesmas/Puskesmas Pembantu	134.609031783	-5.573499669
2147	Puskesmas Desa Gumsey	Puskesmas/Puskesmas Pembantu	134.640616135	-5.57176481599998
2148	Puskesmas Desa Leiting	Puskesmas/Puskesmas Pembantu	134.659939756	-5.56889052000002
2149	Puskesmas Desa Selmona	Puskesmas/Puskesmas Pembantu	134.700776601	-5.535169817
2150	Puskesmas Desa Benjuring	Puskesmas/Puskesmas Pembantu	134.813115431	-5.74092172000002
2151	Puskesmas Desa Jerwatu	Puskesmas/Puskesmas Pembantu	134.480732558	-5.44765958599999
2152	Puskesmas Desa Marlasi	Puskesmas/Puskesmas Pembantu	134.64885189	-5.47748015899998
2153	Puskesmas Desa Foket	Puskesmas/Puskesmas Pembantu	134.603807022	-5.44636000499997
2154	Puskesmas Desa Wahangulangula	Puskesmas/Puskesmas Pembantu	134.558459802	-5.44034891400003
2155	Puskesmas Desa Warialau	Puskesmas/Puskesmas Pembantu	134.508337141	-5.39146078499999
2156	 	Puskesmas/Puskesmas Pembantu	127.338053344	-1.39093931500003
2157	 	Puskesmas/Puskesmas Pembantu	127.430889199	-1.16255546799999
2158	 	Puskesmas/Puskesmas Pembantu	127.610930442	-1.716260256
2159	 	Puskesmas/Puskesmas Pembantu	128.113551605	-1.56326505499999
2160	 	Puskesmas/Puskesmas Pembantu	127.640971553	-1.34031228600003
2161	 	Puskesmas/Puskesmas Pembantu	127.646820946	-1.22220040799999
2162	 	Puskesmas/Puskesmas Pembantu	127.642542975	-1.22322933300001
2163	Puskesmas Kameri	Puskesmas/Puskesmas Pembantu	134.806029908	-0.967458938999982
2164	Pustu Warido	Puskesmas/Puskesmas Pembantu	134.805264649	-0.989687950000018
2165	Pustu Asaryendi	Puskesmas/Puskesmas Pembantu	134.869701868	-0.938610272999995
2166	Puskesmas  Yenburwo	Puskesmas/Puskesmas Pembantu	134.877593397	-0.934792613000013
2167	Pustu Rarsibo	Puskesmas/Puskesmas Pembantu	134.885961095	-0.936394263000011
2168	Pustu Syoribo	Puskesmas/Puskesmas Pembantu	134.904583849	-0.944736411999997
2169	Pustu Manggari	Puskesmas/Puskesmas Pembantu	134.941892441	-0.968504456000005
2170	Pustu Pyefuri	Puskesmas/Puskesmas Pembantu	134.837372254	-0.940345982999986
2171	Pustu Yenmanu	Puskesmas/Puskesmas Pembantu	134.822164319	-0.948044442000025
2172	Pustu Beruki	Puskesmas/Puskesmas Pembantu	134.798297926	-1.00616253700002
2173	Puskesmas Yenbepon	Puskesmas/Puskesmas Pembantu	134.859411841	-1.11796269400003
2174	Pustu Saribi	Puskesmas/Puskesmas Pembantu	134.863698789	-1.12937148399999
2175	Pustu Rawar	Puskesmas/Puskesmas Pembantu	134.890735796	-1.136936144
2176	Pustu Pakreki	Puskesmas/Puskesmas Pembantu	134.910411713	-1.13342648600002
2177	Pustu Inasi	Puskesmas/Puskesmas Pembantu	134.920417435	-1.075569481
2178	Pustu Duai	Puskesmas/Puskesmas Pembantu	134.944623196	-1.06266860199997
2179	Puskesmas Mandori	Puskesmas/Puskesmas Pembantu	134.972513855	-1.06002717199999
2180	Pustu Dafi	Puskesmas/Puskesmas Pembantu	134.967435854	-1.02359371699998
2181	Pustu Masyarah	Puskesmas/Puskesmas Pembantu	134.930662866	-1.12940100999998
2182	Pustu Masyai	Puskesmas/Puskesmas Pembantu	135.268988177	-0.409702985000024
2183	Pustu Napisndi	Puskesmas/Puskesmas Pembantu	135.434991421	-0.652970637999999
2184	Pustu Urmboridori	Puskesmas/Puskesmas Pembantu	135.494413739	-0.653788383000006
2185	Pustu	Puskesmas/Puskesmas Pembantu	135.363588184	-0.643558295999981
2186	Puskesmas Sabar Miokre	Puskesmas/Puskesmas Pembantu	135.593927436	-0.666732561000003
2187	Pustu Rusweri	Puskesmas/Puskesmas Pembantu	135.534012526	-0.674501715000019
2188	Pustu Wapur	Puskesmas/Puskesmas Pembantu	135.562095251	-0.661290111000028
2189	Pustu Wafor	Puskesmas/Puskesmas Pembantu	135.703132724	-0.714583720000007
2190	Puskesmas Yenggarbun	Puskesmas/Puskesmas Pembantu	135.619028474	-0.672944579999978
2191	Pustu Warbor	Puskesmas/Puskesmas Pembantu	135.650319695	-0.666535407000026
2192	Puskesmas	Puskesmas/Puskesmas Pembantu	135.746147224	-0.739355326999998
2193	Pustu Samsundi	Puskesmas/Puskesmas Pembantu	135.814392167	-0.690103808999993
2194	Pustu Syurdori	Puskesmas/Puskesmas Pembantu	135.766679791	-0.727319982999973
2195	Pustu	Puskesmas/Puskesmas Pembantu	135.754153494	-0.740802799999983
2196	Puskesmas Dowbo	Puskesmas/Puskesmas Pembantu	135.787374077	-0.716071671999998
2197	Puskesmas	Puskesmas/Puskesmas Pembantu	135.498656332	-0.821835125999996
2198	Pustu Sawendi	Puskesmas/Puskesmas Pembantu	135.465893683	-0.788573308000025
2199	Pustu	Puskesmas/Puskesmas Pembantu	135.43780781	-0.865801815999987
2200	Pustu	Puskesmas/Puskesmas Pembantu	135.447677961	-0.881687213000021
2201	Pustu	Puskesmas/Puskesmas Pembantu	135.495256852	-0.94073059599998
2202	Puskesmas Wombrisaw	Puskesmas/Puskesmas Pembantu	135.742519774	-0.809330869000007
2203	Pustu Kunef	Puskesmas/Puskesmas Pembantu	135.519061139	-0.779103894999992
2204	Pustu Ineki	Puskesmas/Puskesmas Pembantu	135.533783466	-0.857013946999984
2205	Pustu Meosarwai	Puskesmas/Puskesmas Pembantu	135.732382419	-0.775245557000005
2206	Pustu Wombrisaw	Puskesmas/Puskesmas Pembantu	135.653758472	-0.873027733000015
2207	Pustu Warbefondi	Puskesmas/Puskesmas Pembantu	135.597162807	-0.836428275000003
2208	Pustu Odori	Puskesmas/Puskesmas Pembantu	135.575839974	-0.828700271000002
2209	Pustu Maryaidori	Puskesmas/Puskesmas Pembantu	135.618397717	-0.850333671999977
2210	Pustu Marsram	Puskesmas/Puskesmas Pembantu	135.702713871	-0.792656055999998
2211	Puskesmas Aminweri	Puskesmas/Puskesmas Pembantu	135.682113498	-0.832500971000002
2212	Puskesmas Korido	Puskesmas/Puskesmas Pembantu	135.588063652	-0.835899728000015
2213	Puskesmas Sumberker	Puskesmas/Puskesmas Pembantu	136.098753161	-1.16848693600002
2214	Puskesmas Yendidori	Puskesmas/Puskesmas Pembantu	136.006571988	-1.14088656299998
2215	Puskesmas Warsansan	Puskesmas/Puskesmas Pembantu	136.043447255	-1.01261333500003
2216	Puskesmas Bosnik	Puskesmas/Puskesmas Pembantu	136.217167195	-1.15809911899998
2217	Puskesmas Insrom	Puskesmas/Puskesmas Pembantu	136.042181858	-1.149440148
1	PusKesMas	Puskesmas/Puskesmas Pembantu	111.451760444	0.633428689000027
2	PusKesMas	Puskesmas/Puskesmas Pembantu	111.452469462	0.632712810999976
3	PusKesMas	Puskesmas/Puskesmas Pembantu	111.301618208	0.580476397999973
4	PusKesMas	Puskesmas/Puskesmas Pembantu	111.280269054	0.645812663000015
5	PusKesMas	Puskesmas/Puskesmas Pembantu	111.283004848	0.647181758999977
6	PusKesMas	Puskesmas/Puskesmas Pembantu	111.267159371	0.571467073000008
7	PusKesMas	Puskesmas/Puskesmas Pembantu	111.250157179	0.742197888000021
8	 	Puskesmas/Puskesmas Pembantu	111.035210208	-0.158517948999986
9	 	Puskesmas/Puskesmas Pembantu	111.062242363	-0.131032163999976
10	 	Puskesmas/Puskesmas Pembantu	111.010902762	-0.000148005000028206
11	 	Puskesmas/Puskesmas Pembantu	111.123720752	-7.60500000751563e-06
12	 	Puskesmas/Puskesmas Pembantu	111.443164854	-0.246755758999996
13	 	Puskesmas/Puskesmas Pembantu	111.450033584	-0.144438849999972
14	 	Puskesmas/Puskesmas Pembantu	111.453826662	-0.114996312000017
15	 	Puskesmas/Puskesmas Pembantu	111.483070691	-0.0794397590000244
16	 	Puskesmas/Puskesmas Pembantu	111.272584834	-0.0615674740000145
17	 	Puskesmas/Puskesmas Pembantu	111.383383187	-0.0339338489999932
18	 	Puskesmas/Puskesmas Pembantu	111.451239442	-0.0161368369999764
19	 	Puskesmas/Puskesmas Pembantu	111.918605338	-0.109042208000005
20	 	Puskesmas/Puskesmas Pembantu	111.813177747	-0.0637517229999958
21	 	Puskesmas/Puskesmas Pembantu	111.750983195	-0.0534559530000251
22	 	Puskesmas/Puskesmas Pembantu	111.051646054	0.00113184700001057
23	 	Puskesmas/Puskesmas Pembantu	111.077755034	0.0552600760000246
24	 	Puskesmas/Puskesmas Pembantu	111.210649149	0.0604437549999943
25	 	Puskesmas/Puskesmas Pembantu	111.127123938	0.0928019180000206
26	 	Puskesmas/Puskesmas Pembantu	111.067649077	0.105447046999984
27	 	Puskesmas/Puskesmas Pembantu	111.239992367	0.127991301000009
28	 	Puskesmas/Puskesmas Pembantu	111.21084966	0.229637425000021
29	 	Puskesmas/Puskesmas Pembantu	111.452918882	0.286699650999992
30	 	Puskesmas/Puskesmas Pembantu	111.257048078	0.297666298000024
31	 	Puskesmas/Puskesmas Pembantu	111.358116717	0.337231947000021
32	 	Puskesmas/Puskesmas Pembantu	111.307440246	0.366902456999981
33	 	Puskesmas/Puskesmas Pembantu	111.399176644	0.432327525000005
34	 	Puskesmas/Puskesmas Pembantu	111.387073776	0.434568496999987
35	 	Puskesmas/Puskesmas Pembantu	111.348281686	0.43762928000001
36	 	Puskesmas/Puskesmas Pembantu	111.305549297	0.472606699999972
37	 	Puskesmas/Puskesmas Pembantu	111.473250308	0.486703665999983
38	 	Puskesmas/Puskesmas Pembantu	111.928875298	0.025550743999986
39	 	Puskesmas/Puskesmas Pembantu	111.775654433	0.0318181910000135
40	 	Puskesmas/Puskesmas Pembantu	111.78019639	0.0441196310000009
41	 	Puskesmas/Puskesmas Pembantu	111.824740676	0.0820663860000082
42	 	Puskesmas/Puskesmas Pembantu	111.75722954	0.102779019000025
43	 	Puskesmas/Puskesmas Pembantu	111.639130847	0.263341740999977
44	 	Puskesmas/Puskesmas Pembantu	111.742785993	0.264477629999988
45	 	Puskesmas/Puskesmas Pembantu	111.616077603	0.35975449099999
46	 	Puskesmas/Puskesmas Pembantu	111.879403886	0.25197233099999
47	 	Puskesmas/Puskesmas Pembantu	111.780196241	0.255552549000015
48	 	Puskesmas/Puskesmas Pembantu	111.777727553	0.255722814000023
49	 	Puskesmas/Puskesmas Pembantu	111.915356394	0.266195668000023
50	 	Puskesmas/Puskesmas Pembantu	111.913757698	0.268960766000021
51	 	Puskesmas/Puskesmas Pembantu	111.923741558	0.289543536999986
52	 	Puskesmas/Puskesmas Pembantu	111.771645998	0.331721270999992
53	 	Puskesmas/Puskesmas Pembantu	111.787127434	0.338064341000006
54	 	Puskesmas/Puskesmas Pembantu	111.859879253	0.338322700999981
55	 	Puskesmas/Puskesmas Pembantu	111.787767744	0.34411098999999
56	 	Puskesmas/Puskesmas Pembantu	111.953699153	0.364259831000027
57	 	Puskesmas/Puskesmas Pembantu	111.875013701	0.368045338000002
58	 	Puskesmas/Puskesmas Pembantu	111.881766941	0.387325049000026
59	 	Puskesmas/Puskesmas Pembantu	111.881583428	0.388580772000012
60	 	Puskesmas/Puskesmas Pembantu	111.802118546	0.442695578999974
61	 	Puskesmas/Puskesmas Pembantu	111.889126597	0.485383705999993
62	 	Puskesmas/Puskesmas Pembantu	112.008530356	0.0273729020000246
63	 	Puskesmas/Puskesmas Pembantu	112.132738227	0.187595317999978
64	 	Puskesmas/Puskesmas Pembantu	112.070615149	0.188567148000004
65	 	Puskesmas/Puskesmas Pembantu	112.163835734	0.194965292000006
66	 	Puskesmas/Puskesmas Pembantu	112.161892954	0.195085354000014
67	 	Puskesmas/Puskesmas Pembantu	112.024895447	0.224988489999987
68	 	Puskesmas/Puskesmas Pembantu	111.388388613	-0.807335923999972
69	 	Puskesmas/Puskesmas Pembantu	111.447451249	-0.784042788000022
70	 	Puskesmas/Puskesmas Pembantu	111.342073371	-0.649494718000028
71	 	Puskesmas/Puskesmas Pembantu	111.419953839	-0.329819912000005
72	 	Puskesmas/Puskesmas Pembantu	111.302308339	-0.315421092999998
73	 	Puskesmas/Puskesmas Pembantu	111.480450823	-0.310203281999975
74	 	Puskesmas/Puskesmas Pembantu	111.432596302	-0.286529226000027
75	 	Puskesmas/Puskesmas Pembantu	111.550833309	0.52995695300001
76	 	Puskesmas/Puskesmas Pembantu	111.554279735	0.581263891999981
77	 	Puskesmas/Puskesmas Pembantu	111.539515036	0.612611270999992
78	 	Puskesmas/Puskesmas Pembantu	111.592762414	0.655225154999982
79	 	Puskesmas/Puskesmas Pembantu	111.592308362	0.654591932000017
80	 	Puskesmas/Puskesmas Pembantu	111.519392571	0.691891500999986
81	 	Puskesmas/Puskesmas Pembantu	111.64665889	0.565529228000003
82	 	Puskesmas/Puskesmas Pembantu	111.646964397	0.56519446499999
83	 	Puskesmas/Puskesmas Pembantu	111.639192533	0.724888017000012
84	 	Puskesmas/Puskesmas Pembantu	111.559472922	0.717841747000023
